NC_037580.1	NC_037580.1
NC_001364.1	NC_001364.1
NC_003158.2	NC_003158.2
NC_023426.1	NC_023426.1
NC_002188.1	NC_002188.1
NC_001266.1	NC_001266.1
NC_003389.1	NC_003389.1
NC_038931.1	NC_038931.1
NC_044943.1	NC_044943.1
NC_044955.1	NC_044955.1
NC_044959.2	NC_044959.2
NC_044959.2	NC_044948.1
NC_003345.2	NC_003345.2
NC_001902.1	NC_001902.1
NC_003387.1	NC_003387.1
NC_038507.1	NC_038507.1
NC_006949.1	NC_006949.1
NC_004066.1	NC_004066.1
NC_004037.2	NC_004037.2
NC_004084.1	NC_004084.1
NC_004084.1	NC_054954.1
NC_007914.1	NC_007914.1
NC_007918.1	NC_007918.1
NC_004087.1	NC_004087.1
NC_004086.1	NC_004086.1
NC_031038.1	NC_031038.1
NC_052650.1	NC_052650.1
NC_005950.1	NC_005950.1
NC_004176.1	NC_004176.1
NC_005890.1	NC_005890.1
NC_001511.1	NC_001511.1
NC_011920.1	NC_011920.1
NC_014139.1	NC_014139.1
NC_001499.1	NC_001499.1
NC_001463.1	NC_001463.1
NC_006437.1	NC_006437.1
NC_005988.1	NC_005988.1
NC_001550.1	NC_001550.1
NC_003627.1	NC_003627.1
NC_012703.1	NC_012703.1
NC_015502.1	NC_015502.1
NC_015503.1	NC_015503.1
NC_015505.1	NC_015505.1
NC_015507.1	NC_015507.1
NC_001749.2	NC_001749.2
NC_003693.1	NC_003693.1
NC_010240.1	NC_010240.1
NC_010662.1	NC_010662.1
NC_014185.1	NC_014185.1
NC_010669.1	NC_010669.1
NC_010820.1	NC_010820.1
NC_007642.1	NC_007642.1
NC_012728.1	NC_012728.1
NC_001498.1	NC_001498.1
NC_010834.1	NC_010834.1
NC_010836.1	NC_010836.1
NC_002048.1	NC_002048.1
NC_013463.1	NC_013463.1
NC_001914.1	NC_001914.1
NC_007218.1	NC_007218.1
NC_008519.1	NC_008519.1
NC_002022.1	NC_002022.1
NC_001917.1	NC_001917.1
NC_001436.1	NC_001436.1
NC_004324.3	NC_004324.3
NC_003736.1	NC_003736.1
NC_008189.1	NC_008189.1
NC_008034.1	NC_008034.1
NC_008494.1	NC_008494.1
NC_010295.1	NC_010295.1
NC_014070.1	NC_014070.1
NC_011800.1	NC_011800.1
NC_014074.1	NC_014074.1
NC_014085.1	NC_014085.1
NC_015506.1	NC_015506.1
NC_010521.1	NC_010521.1
NC_010751.1	NC_010751.1
NC_012118.1	NC_012118.1
NC_013028.1	NC_013028.1
NC_003733.1	NC_003733.1
NC_014648.1	NC_014648.1
NC_015450.1	NC_015450.1
NC_013413.1	NC_013413.1
NC_015504.1	NC_015504.1
NC_006960.1	NC_006960.1
NC_003987.1	NC_003987.1
NC_006640.1	NC_006640.1
NC_016162.1	NC_016162.1
NC_016436.1	NC_016436.1
NC_014243.1	NC_014243.1
NC_014244.1	NC_014244.1
NC_014245.1	NC_014245.1
NC_015452.1	NC_015452.1
NC_018872.2	NC_018872.2
AC_000020.1	AC_000020.1
NC_014523.1	NC_014523.1
NC_013029.1	NC_013029.1
NC_013801.1	NC_013801.1
NC_002211.1	NC_002211.1
NC_015297.1	NC_015297.1
NC_003138.2	NC_003138.2
NC_003417.1	NC_003417.1
NC_013999.1	NC_013999.1
NC_004202.1	NC_004202.1
NC_011058.1	NC_011058.1
NC_001897.1	NC_001897.1
NC_006015.1	NC_006015.1
NC_009759.1	NC_009759.1
NC_010416.1	NC_010416.1
NC_007002.1	NC_007002.1
NC_005167.1	NC_005167.1
NC_005888.1	NC_005888.1
NC_005906.1	NC_005906.1
NC_001482.1	NC_001482.1
NC_001802.1	NC_001802.1
NC_010178.1	NC_010178.1
NC_001867.1	NC_001867.1
NC_008057.1	NC_008057.1
NC_013464.1	NC_013464.1
NC_003807.1	NC_003807.1
NC_015228.1	NC_015228.1
NC_015229.1	NC_015229.1
NC_001814.1	NC_001814.1
NC_003031.1	NC_003031.1
NC_004005.1	NC_004005.1
NC_016075.1	NC_016075.1
NC_010736.1	NC_010736.1
NC_003007.1	NC_003007.1
NC_007987.1	NC_007987.1
NC_015629.1	NC_015629.1
NC_004036.1	NC_004036.1
NC_004730.1	NC_004730.1
NC_011706.1	NC_011706.1
NC_011024.1	NC_011024.1
AC_000190.1	AC_000190.1
NC_001650.2	NC_001650.2
NC_002361.1	NC_002361.1
NC_004156.2	NC_004156.2
NC_001859.1	NC_001859.1
NC_003094.2	NC_003094.2
NC_004425.1	NC_004425.1
NC_001726.1	NC_001726.1
NC_002024.2	NC_002024.2
NC_013261.1	NC_013261.1
NC_008094.1	NC_008094.1
NC_016536.1	NC_016536.1
NC_008725.1	NC_008725.1
NC_006003.1	NC_006003.1
NC_016561.1	NC_016561.1
NC_004560.1	NC_004560.1
NC_006053.1	NC_006053.1
NC_003886.1	NC_003886.1
NC_022641.1	NC_022641.1
NC_005897.1	NC_005897.1
NC_004628.1	NC_004628.1
NC_000939.2	NC_000939.2
NC_003878.1	NC_003878.1
NC_016577.1	NC_016577.1
NC_004810.1	NC_004810.1
NC_008284.1	NC_008284.1
NC_005221.1	NC_005221.1
NC_004215.1	NC_004215.1
NC_004216.1	NC_004216.1
NC_005079.1	NC_005079.1
NC_008170.1	NC_008170.1
NC_006309.2	NC_006309.2
NC_005778.1	NC_005778.1
NC_005999.1	NC_005999.1
NC_007013.1	NC_007013.1
NC_005210.2	NC_005210.2
NC_013116.1	NC_013116.1
NC_007654.1	NC_007654.1
NC_007905.1	NC_007905.1
NC_013397.1	NC_013397.1
NC_001866.1	NC_001866.1
NC_001494.1	NC_001494.1
NC_015116.1	NC_015116.1
NC_003729.1	NC_003729.1
NC_015962.1	NC_015962.1
NC_015124.1	NC_015124.1
NC_001514.1	NC_001514.1
NC_004096.1	NC_004096.1
NC_006009.1	NC_006009.1
NC_007015.1	NC_007015.1
NC_001935.1	NC_001935.1
NC_005301.3	NC_005301.3
NC_006943.1	NC_006943.1
NC_001724.1	NC_001724.1
NC_001725.1	NC_001725.1
NC_007003.1	NC_007003.1
NC_008853.1	NC_008853.1
NC_003467.2	NC_003467.2
NC_017915.1	NC_017915.1
NC_019034.1	NC_019034.1
NC_034268.1	NC_034268.1
NC_034271.1	NC_034271.1
NC_038261.1	NC_038261.1
NC_003815.1	NC_003815.1
NC_003816.1	NC_003816.1
NC_003817.1	NC_003817.1
NC_038267.1	NC_038267.1
NC_038287.1	NC_038287.1
NC_038288.1	NC_038288.1
NC_038302.1	NC_038302.1
NC_038310.1	NC_038310.1
NC_038346.1	NC_038346.1
NC_038366.1	NC_038366.1
NC_038372.1	NC_038372.1
NC_038378.1	NC_038378.1
NC_038379.1	NC_038379.1
NC_038380.1	NC_038380.1
NC_038381.1	NC_038381.1
NC_038382.1	NC_038382.1
NC_038384.1	NC_038384.1
NC_038388.1	NC_038388.1
NC_038400.1	NC_038400.1
NC_038415.1	NC_038415.1
NC_038436.1	NC_038436.1
NC_038438.1	NC_038438.1
NC_038445.1	NC_038445.1
NC_038448.1	NC_038448.1
NC_038452.1	NC_038452.1
NC_038466.1	NC_038466.1
NC_038470.1	NC_038470.1
NC_038483.1	NC_038483.1
NC_038496.1	NC_038496.1
NC_038503.1	NC_038503.1
NC_040692.1	NC_040692.1
NC_040807.1	NC_040807.1
NC_040808.1	NC_040808.1
NC_040552.1	NC_040552.1
NC_040622.1	NC_040622.1
NC_040693.1	NC_040693.1
NC_040635.1	NC_040635.1
NC_040432.1	NC_040432.1
NC_040818.1	NC_040818.1
NC_040633.1	NC_040633.1
NC_040704.1	NC_040704.1
NC_040719.1	NC_040719.1
NC_040639.1	NC_040639.1
NC_040696.1	NC_040696.1
NC_040715.1	NC_040715.1
NC_040566.1	NC_040566.1
NC_040822.1	NC_040822.1
NC_040627.1	NC_040627.1
NC_040642.1	NC_040642.1
NC_040328.1	NC_040328.1
NC_040841.1	NC_040841.1
NC_040324.1	NC_040324.1
NC_040709.1	NC_040709.1
NC_040827.1	NC_040827.1
NC_040712.1	NC_040712.1
NC_040579.1	NC_040579.1
NC_040828.1	NC_040828.1
NC_040843.1	NC_040843.1
NC_040426.1	NC_040426.1
NC_040760.1	NC_040760.1
NC_040404.1	NC_040404.1
NC_040410.1	NC_040410.1
NC_040413.1	NC_040413.1
NC_040445.1	NC_040445.1
NC_040397.1	NC_040397.1
NC_040747.1	NC_040747.1
NC_040748.1	NC_040748.1
NC_040739.1	NC_040739.1
NC_040388.1	NC_040388.1
NC_040392.1	NC_040392.1
NC_040417.1	NC_040417.1
NC_040477.1	NC_040477.1
NC_040481.1	NC_040481.1
NC_040450.1	NC_040450.1
NC_040453.1	NC_040453.1
NC_040497.1	NC_040497.1
NC_040517.1	NC_040517.1
NC_044953.1	NC_044953.1
NC_019559.2	NC_019559.2
NC_006008.2	NC_006008.2
NC_046959.1	NC_046959.1
NC_033836.1	NC_033836.1
NC_033842.1	NC_033842.1
NC_033844.1	NC_033844.1
NC_033848.1	NC_033848.1
NC_033846.1	NC_033846.1
NC_035456.1	NC_035456.1
NC_019843.3	NC_019843.3
NC_032126.1	NC_032126.1
NC_034440.1	NC_034440.1
NC_002232.1	NC_002232.1
NC_043460.1	NC_043460.1
NC_010956.1	NC_010956.1
NC_003220.1	NC_003220.1
NC_043242.1	NC_043242.1
NC_043245.1	NC_043245.1
NC_012959.1	NC_012959.1
NC_043695.1	NC_043695.1
NC_040352.1	NC_040352.1
NC_040311.1	NC_040311.1
NC_040355.1	NC_040355.1
NC_024708.1	NC_024708.1
NC_026801.1	NC_026801.1
NC_027529.1	NC_027529.1
NC_029603.1	NC_029603.1
NC_029639.1	NC_029639.1
NC_029605.1	NC_029605.1
NC_029598.1	NC_029598.1
NC_029585.1	NC_029585.1
NC_028498.1	NC_028498.1
NC_028484.1	NC_028484.1
NC_029899.1	NC_029899.1
NC_030874.1	NC_030874.1
NC_030883.1	NC_030883.1
NC_040309.1	NC_040309.1
NC_015230.1	NC_015230.1
NC_035131.1	NC_035131.1
NC_035223.1	NC_035223.1
NC_040314.1	NC_040314.1
NC_031140.1	NC_031140.1
NC_031223.1	NC_031223.1
NC_031290.1	NC_031290.1
NC_031322.1	NC_031322.1
NC_003977.2	NC_003977.2
NC_055550.1	NC_055550.1
NC_055197.1	NC_055197.1
NC_055119.1	NC_055119.1
NC_030123.1	NC_030123.1
NC_030124.1	NC_030124.1
NC_038395.1	NC_038395.1
NC_038596.1	NC_038596.1
NC_038598.1	NC_038598.1
NC_038602.1	NC_038602.1
NC_038604.1	NC_038604.1
NC_038611.1	NC_038611.1
NC_038612.1	NC_038612.1
NC_039203.1	NC_039203.1
NC_039204.1	NC_039204.1
NC_042071.1	NC_042071.1
NC_001654.1	NC_001654.1
NC_007827.1	NC_007827.1
NC_038953.1	NC_038953.1
NC_043029.1	NC_043029.1
NC_043034.1	NC_043034.1
NC_043047.1	NC_043047.1
NC_043049.1	NC_043049.1
NC_043054.1	NC_043054.1
NC_043104.1	NC_043104.1
NC_043111.1	NC_043111.1
NC_043116.1	NC_043116.1
NC_043148.1	NC_043148.1
NC_043156.1	NC_043156.1
NC_043159.1	NC_043159.1
NC_043171.1	NC_043171.1
NC_043180.1	NC_043180.1
NC_043190.1	NC_043190.1
NC_043193.1	NC_043193.1
NC_043194.1	NC_043194.1
NC_043195.1	NC_043195.1
NC_043203.1	NC_043203.1
NC_043262.1	NC_043262.1
NC_043269.1	NC_043269.1
NC_043382.1	NC_043382.1
NC_043393.1	NC_043393.1
NC_043395.1	NC_043395.1
NC_043396.1	NC_043396.1
NC_043401.1	NC_043401.1
NC_043404.1	NC_043404.1
NC_043406.1	NC_043406.1
NC_043410.1	NC_043410.1
NC_043414.1	NC_043414.1
NC_043423.1	NC_043423.1
NC_043424.1	NC_043424.1
NC_043426.1	NC_043426.1
NC_043427.1	NC_043427.1
NC_043445.1	NC_043445.1
NC_043473.1	NC_043473.1
NC_043491.1	NC_043491.1
NC_043499.1	NC_043499.1
NC_043523.1	NC_043523.1
NC_043528.1	NC_043528.1
NC_043531.1	NC_043531.1
NC_043534.1	NC_043534.1
NC_043535.1	NC_043535.1
NC_043541.1	NC_043541.1
NC_043543.1	NC_043543.1
NC_043671.1	NC_043671.1
NC_043672.1	NC_043672.1
NC_025672.1	NC_025672.1
NC_044046.1	NC_044046.1
NC_039477.1	NC_039477.1
NC_043690.1	NC_043690.1
NC_043560.1	NC_043560.1
NC_043628.1	NC_043628.1
NC_043638.1	NC_043638.1
NC_043598.1	NC_043598.1
NC_043591.1	NC_043591.1
NC_043547.1	NC_043547.1
NC_043645.1	NC_043645.1
NC_043648.1	NC_043648.1
NC_043443.1	NC_043443.1
NC_043623.1	NC_043623.1
NC_043482.1	NC_043482.1
NC_043644.1	NC_043644.1
NC_043679.1	NC_043679.1
NC_043354.1	NC_043354.1
NC_043371.1	NC_043371.1
NC_043372.1	NC_043372.1
NC_043381.1	NC_043381.1
NC_043296.1	NC_043296.1
NC_043218.1	NC_043218.1
NC_043466.1	NC_043466.1
NC_040650.1	NC_040650.1
NC_040597.1	NC_040597.1
NC_040773.1	NC_040773.1
NC_040188.1	NC_040188.1
NC_040791.1	NC_040791.1
NC_040531.1	NC_040531.1
NC_040611.1	NC_040611.1
NC_040550.1	NC_040550.1
NC_040620.1	NC_040620.1
NC_040691.1	NC_040691.1
NC_040534.1	NC_040534.1
NC_040539.1	NC_040539.1
NC_040801.1	NC_040801.1
NC_040809.1	NC_040809.1
NC_139175.1	NC_139175.1
NC_116497.1	NC_116497.1
NC_139178.1	NC_139178.1
NC_116875.1	NC_116875.1
NC_116093.1	NC_116093.1
NC_139205.1	NC_139205.1
NC_139206.1	NC_139206.1
NC_139207.1	NC_139207.1
NC_139214.1	NC_139214.1
NC_116862.1	NC_116862.1
NC_116560.1	NC_116560.1
NC_117243.1	NC_117243.1
NC_038332.1	NC_038332.1
NC_002628.3	NC_002628.3
NC_001720.1	NC_001720.1
NC_003524.1	NC_003524.1
NC_043252.1	NC_043252.1
NC_005830.1	NC_005830.1
NC_001338.1	NC_001338.1
NC_005361.1	NC_005361.1
NC_005360.1	NC_005360.1
NC_005832.1	NC_005832.1
NC_005892.1	NC_005892.1
NC_006556.1	NC_006556.1
NC_009884.1	NC_009884.1
NC_009965.1	NC_009965.1
NC_007409.1	NC_007409.1
NC_007217.1	NC_007217.1
NC_023611.1	NC_023611.1
NC_010155.1	NC_010155.1
NC_010152.1	NC_010152.1
NC_010153.1	NC_010153.1
NC_010154.1	NC_010154.1
NC_003027.1	NC_003027.1
NC_020878.1	NC_020878.1
NC_008695.1	NC_008695.1
NC_015289.1	NC_015289.1
NC_015290.1	NC_015290.1
NC_009986.1	NC_009986.1
NC_011217.1	NC_011217.1
NC_010537.1	NC_010537.1
NC_025375.1	NC_025375.1
NC_011022.1	NC_011022.1
NC_020883.1	NC_020883.1
NC_011703.1	NC_011703.1
NC_030394.2	NC_030394.2
NC_012663.1	NC_012663.1
NC_013021.1	NC_013021.1
NC_013649.2	NC_013649.2
NC_044958.1	NC_044958.1
NC_044958.1	NC_001659.2
NC_013698.1	NC_013698.1
NC_013587.1	NC_013587.1
NC_013588.1	NC_013588.1
NC_013585.1	NC_013585.1
NC_013758.1	NC_013758.1
NC_014099.1	NC_014099.1
NC_020856.2	NC_020856.2
NC_021537.1	NC_021537.1
NC_020864.1	NC_020864.1
NC_027984.1	NC_027984.1
NC_019921.1	NC_019921.1
NC_014636.1	NC_014636.1
NC_016071.1	NC_016071.1
NC_049345.1	NC_049345.1
NC_015264.1	NC_015264.1
NC_028268.1	NC_028268.1
NC_028256.1	NC_028256.1
NC_042035.1	NC_042035.1
NC_023734.1	NC_023734.1
NC_023731.1	NC_023731.1
NC_023714.1	NC_023714.1
NC_023725.1	NC_023725.1
NC_020077.1	NC_020077.1
NC_019715.1	NC_019715.1
NC_019524.2	NC_019524.2
NC_016989.1	NC_016989.1
NC_017087.1	NC_017087.1
NC_017088.1	NC_017088.1
NC_017089.1	NC_017089.1
NC_017090.1	NC_017090.1
NC_018271.1	NC_018271.1
NC_023588.1	NC_023588.1
NC_017973.1	NC_017973.1
NC_018276.1	NC_018276.1
NC_025418.1	NC_025418.1
NC_025433.1	NC_025433.1
NC_027353.1	NC_027353.1
NC_019423.1	NC_019423.1
NC_044939.1	NC_044939.1
NC_044939.1	NC_043216.1
NC_020159.1	NC_020159.1
NC_020158.1	NC_020158.1
NC_021471.1	NC_021471.1
NC_021852.1	NC_021852.1
NC_021330.1	NC_021330.1
NC_021327.1	NC_021327.1
NC_021322.1	NC_021322.1
NC_021340.1	NC_021340.1
NC_021329.1	NC_021329.1
NC_008030.1	NC_008030.1
NC_049351.1	NC_049351.1
NC_021249.1	NC_021249.1
NC_020882.1	NC_020882.1
NC_021334.1	NC_021334.1
NC_048026.1	NC_048026.1
NC_021865.1	NC_021865.1
NC_022052.1	NC_022052.1
NC_023585.1	NC_023585.1
NC_022990.1	NC_022990.1
NC_023563.1	NC_023563.1
NC_062738.1	NC_062738.1
NC_023551.1	NC_023551.1
NC_023592.1	NC_023592.1
NC_023565.1	NC_023565.1
NC_023578.1	NC_023578.1
NC_024212.1	NC_024212.1
NC_024212.1	NC_041861.1
NC_025470.1	NC_025470.1
NC_028988.1	NC_028988.1
NC_027352.1	NC_027352.1
NC_025434.1	NC_025434.1
NC_027400.1	NC_027400.1
NC_027299.1	NC_027299.1
NC_025115.1	NC_025115.1
NC_026602.1	NC_026602.1
NC_029020.1	NC_029020.1
NC_029048.2	NC_029048.2
NC_028112.1	NC_028112.1
NC_029009.1	NC_029009.1
NC_028856.1	NC_028856.1
NC_028870.1	NC_028870.1
NC_028825.1	NC_028825.1
NC_049366.1	NC_049366.1
NC_049369.1	NC_049369.1
NC_031104.1	NC_031104.1
NC_028919.1	NC_028919.1
NC_028763.1	NC_028763.1
NC_030902.1	NC_030902.1
NC_055708.1	NC_055708.1
NC_027622.1	NC_027622.1
NC_029100.1	NC_029100.1
NC_029017.1	NC_029017.1
NC_027707.1	NC_027707.1
NC_028968.1	NC_028968.1
NC_028810.1	NC_028810.1
NC_029070.1	NC_029070.1
NC_028938.1	NC_028938.1
NC_028787.1	NC_028787.1
NC_029103.1	NC_029103.1
NC_029011.1	NC_029011.1
NC_041874.1	NC_041874.1
NC_041938.1	NC_041938.1
NC_042053.1	NC_042053.1
NC_029548.1	NC_029548.1
NC_049372.1	NC_049372.1
NC_031247.1	NC_031247.1
NC_031267.1	NC_031267.1
NC_031261.1	NC_031261.1
NC_031101.1	NC_031101.1
NC_030901.1	NC_030901.1
NC_030912.1	NC_030912.1
NC_030917.1	NC_030917.1
NC_031064.1	NC_031064.1
NC_031082.1	NC_031082.1
NC_047928.1	NC_047928.1
NC_030842.1	NC_030842.1
NC_030884.1	NC_030884.1
NC_054803.1	NC_054803.1
NC_051713.1	NC_051713.1
NC_048650.1	NC_048650.1
NC_041905.1	NC_041905.1
NC_061439.1	NC_061439.1
NC_054460.1	NC_054460.1
NC_042346.1	NC_042346.1
NC_033775.1	NC_033775.1
NC_041926.1	NC_041926.1
NC_047943.1	NC_047943.1
NC_010811.2	NC_010811.2
NC_038017.1	NC_038017.1
NC_034625.1	NC_034625.1
NC_034624.1	NC_034624.1
NC_034628.1	NC_034628.1
NC_034621.1	NC_034621.1
NC_034627.1	NC_034627.1
NC_034619.1	NC_034619.1
NC_034620.1	NC_034620.1
NC_041995.1	NC_041995.1
NC_053507.1	NC_053507.1
NC_051616.1	NC_051616.1
NC_042015.1	NC_042015.1
NC_054911.1	NC_054911.1
NC_042019.1	NC_042019.1
NC_049419.1	NC_049419.1
NC_048675.1	NC_048675.1
NC_049408.1	NC_049408.1
NC_042079.1	NC_042079.1
NC_042080.1	NC_042080.1
NC_048000.1	NC_048000.1
NC_047862.1	NC_047862.1
NC_054795.1	NC_054795.1
NC_055229.1	NC_055229.1
NC_042092.1	NC_042092.1
NC_047901.1	NC_047901.1
NC_042347.1	NC_042347.1
NC_047902.1	NC_047902.1
NC_037057.1	NC_037057.1
NC_042103.1	NC_042103.1
NC_051621.1	NC_051621.1
NC_048160.1	NC_048160.1
NC_047955.1	NC_047955.1
NC_054680.1	NC_054680.1
NC_054781.1	NC_054781.1
NC_048005.1	NC_048005.1
NC_048718.1	NC_048718.1
NC_048709.1	NC_048709.1
NC_048049.1	NC_048049.1
NC_048024.1	NC_048024.1
NC_048722.1	NC_048722.1
NC_048729.1	NC_048729.1
NC_048037.1	NC_048037.1
NC_055771.1	NC_055771.1
NC_049429.1	NC_049429.1
NC_048079.1	NC_048079.1
NC_048096.1	NC_048096.1
NC_055780.1	NC_055780.1
NC_054642.1	NC_054642.1
NC_055775.1	NC_055775.1
NC_055776.1	NC_055776.1
NC_048127.1	NC_048127.1
NC_055116.1	NC_055116.1
NC_048743.1	NC_048743.1
NC_049445.1	NC_049445.1
NC_062739.1	NC_062739.1
NC_048157.1	NC_048157.1
NC_048158.1	NC_048158.1
NC_048156.1	NC_048156.1
NC_049449.1	NC_049449.1
NC_048155.1	NC_048155.1
NC_049851.1	NC_049851.1
NC_049936.1	NC_049936.1
NC_048181.1	NC_048181.1
NC_054650.1	NC_054650.1
NC_049463.1	NC_049463.1
NC_052935.1	NC_052935.1
NC_054779.1	NC_054779.1
NC_052967.1	NC_052967.1
NC_055015.1	NC_055015.1
NC_007145.2	NC_007145.2
NC_012638.1	NC_012638.1
NC_014467.1	NC_014467.1
NC_008152.1	NC_008152.1
NC_000935.1	NC_000935.1
NC_051728.1	NC_051728.1
NC_049827.1	NC_049827.1
NC_049852.1	NC_049852.1
NC_049823.1	NC_049823.1
NC_049498.1	NC_049498.1
NC_049508.1	NC_049508.1
NC_048871.1	NC_048871.1
NC_050151.1	NC_050151.1
NC_062740.1	NC_062740.1
NC_055842.1	NC_055842.1
NC_047705.1	NC_047705.1
NC_053008.1	NC_053008.1
NC_054419.1	NC_054419.1
NC_062751.1	NC_062751.1
NC_062753.1	NC_062753.1
NC_052980.1	NC_052980.1
NC_053514.1	NC_053514.1
NC_055885.1	NC_055885.1
NC_055894.1	NC_055894.1
NC_047889.1	NC_047889.1
NC_062742.1	NC_062742.1
NC_049391.1	NC_049391.1
NC_048818.1	NC_048818.1
NC_054953.1	NC_054953.1
NC_021335.1	NC_021335.1
NC_021321.1	NC_021321.1
NC_061449.1	NC_061449.1
NC_062756.1	NC_062756.1
NC_062757.1	NC_062757.1
NC_062758.1	NC_062758.1
NC_062759.1	NC_062759.1
NC_062760.1	NC_062760.1
NC_062761.1	NC_062761.1
NC_062762.1	NC_062762.1
NC_062763.1	NC_062763.1
NC_004333.2	NC_004333.2
NC_017702.1	NC_017702.1
NC_013153.1	NC_013153.1
NC_002656.1	NC_002656.1
NC_004686.2	NC_004686.2
NC_042027.1	NC_042027.1
NC_023705.1	NC_023705.1
NC_027365.1	NC_027365.1
NC_021315.1	NC_021315.1
NC_003438.1	NC_003438.1
NC_022343.1	NC_022343.1
NC_048856.1	NC_048856.1
NC_062764.1	NC_062764.1
NC_062768.1	NC_062768.1
NC_071061.1	NC_071061.1
NC_070664.1	NC_070664.1
NC_071062.1	NC_071062.1
NC_070670.1	NC_070670.1
NC_070678.1	NC_070678.1
NC_071058.1	NC_071058.1
NC_070877.1	NC_070877.1
NC_070949.1	NC_070949.1
NC_071026.1	NC_071026.1
NC_070993.1	NC_070993.1
NC_070916.1	NC_070916.1
NC_005265.1	NC_005265.1
NC_072809.1	NC_072809.1
NC_073064.1	NC_073064.1
NC_073058.1	NC_073058.1
NC_073074.1	NC_073074.1
NC_073211.1	NC_073211.1
NC_011097.2	NC_011097.2
NC_073454.1	NC_073454.1
NC_073472.1	NC_073472.1
NC_073623.1	NC_073623.1
NC_074560.1	NC_074560.1
NC_073750.1	NC_073750.1
NC_073760.1	NC_073760.1
NC_074654.1	NC_074654.1
NC_074632.1	NC_074632.1
NC_074633.1	NC_074633.1
NC_074634.1	NC_074634.1
NC_074653.1	NC_074653.1
NC_074641.1	NC_074641.1
NC_074651.1	NC_074651.1
NC_074652.1	NC_074652.1
NC_074174.1	NC_074174.1
NC_073892.1	NC_073892.1
NC_074122.1	NC_074122.1
NC_074316.1	NC_074316.1
NC_073822.1	NC_073822.1
NC_073777.1	NC_073777.1
NC_074516.1	NC_074516.1
NC_073778.1	NC_073778.1
NC_074604.1	NC_074604.1
NC_074169.1	NC_074169.1
NC_074370.1	NC_074370.1
NC_074350.1	NC_074350.1
NC_074503.1	NC_074503.1
NC_074505.1	NC_074505.1
NC_073763.1	NC_073763.1
NC_074210.1	NC_074210.1
NC_074251.1	NC_074251.1
NC_074345.1	NC_074345.1
NC_074050.1	NC_074050.1
NC_074275.1	NC_074275.1
NC_074059.1	NC_074059.1
NC_074051.1	NC_074051.1
NC_074490.1	NC_074490.1
NC_074579.1	NC_074579.1
NC_074003.1	NC_074003.1
NC_074361.1	NC_074361.1
NC_073991.1	NC_073991.1
NC_074135.1	NC_074135.1
NC_073833.1	NC_073833.1
NC_074163.1	NC_074163.1
NC_074203.1	NC_074203.1
NC_074101.1	NC_074101.1
NC_073903.1	NC_073903.1
NC_074109.1	NC_074109.1
NC_073913.1	NC_073913.1
NC_073879.1	NC_073879.1
NC_074035.1	NC_074035.1
NC_073804.1	NC_073804.1
NC_073847.1	NC_073847.1
NC_073798.1	NC_073798.1
NC_073964.1	NC_073964.1
NC_073845.1	NC_073845.1
NC_074488.1	NC_074488.1
NC_074270.1	NC_074270.1
NC_074018.1	NC_074018.1
NC_074542.1	NC_074542.1
NC_074483.1	NC_074483.1
NC_074481.1	NC_074481.1
NC_074647.1	NC_074647.1
NC_074644.1	NC_074644.1
NC_074645.1	NC_074645.1
NC_074643.1	NC_074643.1
NC_074655.1	NC_074655.1
NC_074638.1	NC_074638.1
NC_074636.1	NC_074636.1
NC_074650.1	NC_074650.1
NC_074639.1	NC_074639.1
NC_074640.1	NC_074640.1
NC_076947.1	NC_076947.1
NC_077221.1	NC_077221.1
NC_074758.1	NC_074758.1
NC_076512.1	NC_076512.1
NC_076164.1	NC_076164.1
NC_075015.1	NC_075015.1
NC_075345.1	NC_075345.1
NC_075802.1	NC_075802.1
NC_075430.1	NC_075430.1
NC_075431.1	NC_075431.1
NC_076032.1	NC_076032.1
NC_076513.1	NC_076513.1
NC_076166.1	NC_076166.1
NC_076102.1	NC_076102.1
NC_076102.1	NC_043454.1
NC_076102.1	NC_043461.1
NC_075980.1	NC_075980.1
NC_076514.1	NC_076514.1
NC_076518.1	NC_076518.1
NC_076519.1	NC_076519.1
NC_075563.1	NC_075563.1
NC_076932.1	NC_076932.1
NC_076269.1	NC_076269.1
NC_076931.1	NC_076931.1
NC_014798.1	NC_014798.1
NC_075300.1	NC_075300.1
NC_075301.1	NC_075301.1
NC_076553.1	NC_076553.1
NC_076129.1	NC_076129.1
NC_076260.1	NC_076260.1
NC_074775.1	NC_074775.1
NC_076133.1	NC_076133.1
NC_074786.1	NC_074786.1
NC_075280.1	NC_075280.1
NC_076623.1	NC_076623.1
NC_075972.1	NC_075972.1
NC_075034.1	NC_075034.1
NC_076205.1	NC_076205.1
NC_054003.1	NC_054003.1
NC_076685.1	NC_076685.1
NC_075121.1	NC_075121.1
NC_075276.1	NC_075276.1
NC_075289.1	NC_075289.1
NC_076048.1	NC_076048.1
NC_076239.1	NC_076239.1
NC_075332.1	NC_075332.1
NC_076249.1	NC_076249.1
NC_077050.1	NC_077050.1
NC_075372.1	NC_075372.1
NC_075376.1	NC_075376.1
NC_076234.1	NC_076234.1
NC_076628.1	NC_076628.1
NC_075368.1	NC_075368.1
NC_076006.1	NC_076006.1
NC_076008.1	NC_076008.1
NC_075440.1	NC_075440.1
NC_077010.1	NC_077010.1
NC_076183.1	NC_076183.1
NC_076299.1	NC_076299.1
NC_075287.1	NC_075287.1
